"module name","license","repository"
"tmp@0.0.30","MIT","https://github.com/raszi/node-tmp"
"tmp@0.0.33","MIT","https://github.com/raszi/node-tmp"
"tmpl@1.0.4","BSD-3-Clause","https://github.com/daaku/nodejs-tmpl"
"to-array@0.1.4","MIT","https://github.com/Raynos/to-array"
"to-fast-properties@1.0.3","MIT","https://github.com/sindresorhus/to-fast-properties"
"to-fast-properties@2.0.0","MIT","https://github.com/sindresorhus/to-fast-properties"
"to-object-path@0.3.0","MIT","https://github.com/jonschlinkert/to-object-path"
"to-regex-range@2.1.1","MIT","https://github.com/micromatch/to-regex-range"
"to-regex@3.0.2","MIT","https://github.com/jonschlinkert/to-regex"
"touch@3.1.0","ISC","https://github.com/isaacs/node-touch"
"tough-cookie@2.3.3","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tough-cookie@2.4.3","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tough-cookie@2.5.0","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tr46@1.0.1","MIT","https://github.com/Sebmaster/tr46.js"
"tree-kill@1.2.1","MIT","https://github.com/pkrumins/node-tree-kill"
"trim-right@1.0.1","MIT","https://github.com/sindresorhus/trim-right"
"truncate-utf8-bytes@1.0.2","WTFPL","https://github.com/parshap/truncate-utf8-bytes"
"ts-jest@23.10.5","MIT","https://github.com/kulshekhar/ts-jest"
"ts-loader@4.5.0","MIT","https://github.com/TypeStrong/ts-loader"
"ts-node@7.0.1","MIT","https://github.com/TypeStrong/ts-node"
"tsconfig-paths@3.8.0","MIT","https://github.com/dividab/tsconfig-paths"
"tslib@1.9.3","Apache-2.0","https://github.com/Microsoft/tslib"
"tslint@5.11.0","Apache-2.0","https://github.com/palantir/tslint"
"tsutils@2.29.0","MIT","https://github.com/ajafff/tsutils"
"tunnel-agent@0.6.0","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"tunnel@0.0.4","MIT","https://github.com/koichik/node-tunnel"
"tweetnacl@0.14.5","Unlicense","https://github.com/dchest/tweetnacl-js"
"type-check@0.3.2","MIT","https://github.com/gkz/type-check"
"type-detect@0.1.1","MIT","https://github.com/chaijs/type-detect"
"type-detect@1.0.0","MIT","https://github.com/chaijs/type-detect"
"type-detect@4.0.8","MIT","https://github.com/chaijs/type-detect"
"type-is@1.6.18","MIT","https://github.com/jshttp/type-is"
"typed-rest-client@1.2.0","MIT","https://github.com/Microsoft/typed-rest-client"
"typed.js@2.0.10","MIT","https://github.com/mattboldt/typed.js"
"typedarray@0.0.6","MIT","https://github.com/substack/typedarray"
"typescript@2.9.2","Apache-2.0","https://github.com/Microsoft/TypeScript"
"typescript@3.5.1","Apache-2.0","https://github.com/Microsoft/TypeScript"
"uc.micro@1.0.6","MIT","https://github.com/markdown-it/uc.micro"
"uglify-js@3.6.0","BSD-2-Clause","https://github.com/mishoo/UglifyJS2"
"ultron@1.1.1","MIT","https://github.com/unshiftio/ultron"
"unc-path-regex@0.1.2","MIT","https://github.com/regexhq/unc-path-regex"
"undefsafe@2.0.2","MIT","https://github.com/remy/undefsafe"
"underscore@1.8.3","MIT","https://github.com/jashkenas/underscore"
"union-value@1.0.0","MIT","https://github.com/jonschlinkert/union-value"
"unique-stream@1.0.0","BSD*","https://github.com/eugeneware/unique-stream"
"unique-string@1.0.0","MIT","https://github.com/sindresorhus/unique-string"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe"
"unset-value@1.0.0","MIT","https://github.com/jonschlinkert/unset-value"
"unzip-response@2.0.1","MIT","https://github.com/sindresorhus/unzip-response"
"upath@1.1.2","MIT","https://github.com/anodynos/upath"
"update-notifier@2.5.0","BSD-2-Clause","https://github.com/yeoman/update-notifier"
"uri-js@4.2.2","BSD-2-Clause","https://github.com/garycourt/uri-js"
"urix@0.1.0","MIT","https://github.com/lydell/urix"
"url-join@1.1.0","MIT","https://github.com/jfromaniello/url-join"
"url-parse-lax@1.0.0","MIT","https://github.com/sindresorhus/url-parse-lax"
"use@3.1.1","MIT","https://github.com/jonschlinkert/use"
"user-home@1.1.1","MIT","https://github.com/sindresorhus/user-home"
"useragent@2.3.0","MIT","https://github.com/3rd-Eden/useragent"
"utf8-byte-length@1.0.4","WTFPL","https://github.com/parshap/utf8-byte-length"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"util-extend@1.0.3","MIT","https://github.com/isaacs/util-extend"
"util.promisify@1.0.0","MIT","https://github.com/ljharb/util.promisify"
"utils-merge@1.0.1","MIT","https://github.com/jaredhanson/utils-merge"
"uuid@3.3.2","MIT","https://github.com/kelektiv/node-uuid"
"v8flags@2.1.1","MIT","https://github.com/tkellen/node-v8flags"
"validate-npm-package-license@3.0.4","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"verror@1.10.0","MIT","https://github.com/davepacheco/node-verror"
"vinyl-fs@0.3.14","MIT","https://github.com/wearefractal/vinyl-fs"
"vinyl-sourcemaps-apply@0.2.1","ISC","https://github.com/floridoo/vinyl-sourcemaps-apply"
"vinyl@0.4.6","MIT","https://github.com/wearefractal/vinyl"
"vinyl@0.5.3","MIT","https://github.com/wearefractal/vinyl"
"void-elements@2.0.1","MIT","https://github.com/hemanth/void-elements"
"vsce@1.62.0","MIT","https://github.com/Microsoft/vsce"
"w-json@1.3.9","MIT","https://github.com/IonicaBizau/node-w-json"
"w3c-hr-time@1.0.1","MIT","https://github.com/jsdom/w3c-hr-time"
"walker@1.0.7","Apache-2.0","https://github.com/daaku/nodejs-walker"
"watch@0.18.0","Apache-2.0","https://github.com/mikeal/watch"
"webauth@1.1.0","MIT","https://github.com/churkin/webauth"
"webdriver-js-extender@2.1.0","MIT","https://github.com/angular/webdriver-js-extender"
"webdriver-manager@12.1.5","MIT","https://github.com/angular/webdriver-manager"
"webidl-conversions@4.0.2","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"whatwg-encoding@1.0.5","MIT","https://github.com/jsdom/whatwg-encoding"
"whatwg-mimetype@2.3.0","MIT","https://github.com/jsdom/whatwg-mimetype"
"whatwg-url@6.5.0","MIT","https://github.com/jsdom/whatwg-url"
"whatwg-url@7.0.0","MIT","https://github.com/jsdom/whatwg-url"
"which-module@2.0.0","ISC","https://github.com/nexdrew/which-module"
"which-promise@1.0.0","MIT","https://github.com/shinnn/which-promise"
"which@1.3.1","ISC","https://github.com/isaacs/node-which"
"widest-line@2.0.1","MIT","https://github.com/sindresorhus/widest-line"
"wordwrap@0.0.3","MIT","https://github.com/substack/node-wordwrap"
"wordwrap@1.0.0","MIT","https://github.com/substack/node-wordwrap"
"wrap-ansi@2.1.0","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"write-file-atomic@2.4.3","ISC","https://github.com/iarna/write-file-atomic"
"write@1.0.3","MIT","https://github.com/jonschlinkert/write"
"ws@3.3.3","MIT","https://github.com/websockets/ws"
"ws@5.2.2","MIT","https://github.com/websockets/ws"
"xdg-basedir@3.0.0","MIT","https://github.com/sindresorhus/xdg-basedir"
"xml-name-validator@3.0.0","Apache-2.0","https://github.com/jsdom/xml-name-validator"
"xml2js@0.4.19","MIT","https://github.com/Leonidas-from-XIV/node-xml2js"
"xmlbuilder@9.0.7","MIT","https://github.com/oozcitak/xmlbuilder-js"
"xmlhttprequest-ssl@1.5.5","MIT","https://github.com/mjwwit/node-XMLHttpRequest"
"xtend@4.0.1","MIT","https://github.com/Raynos/xtend"
"y18n@3.2.1","ISC","https://github.com/yargs/y18n"
"yakaa@1.0.1","MIT","https://github.com/newrelic/yakaa"
"yallist@2.1.2","ISC","https://github.com/isaacs/yallist"
"yargs-parser@10.1.0","ISC","https://github.com/yargs/yargs-parser"
"yargs-parser@9.0.2","ISC","https://github.com/yargs/yargs-parser"
"yargs@11.1.0","MIT","https://github.com/yargs/yargs"
"yauzl@2.10.0","MIT","https://github.com/thejoshwolfe/yauzl"
"yazl@2.5.1","MIT","https://github.com/thejoshwolfe/yazl"
"yeast@0.1.2","MIT","https://github.com/unshiftio/yeast"
"yn@2.0.0","MIT","https://github.com/sindresorhus/yn"
"zone.js@0.9.1","MIT","https://github.com/angular/zone.js"
